DATAFLOW,REF_AREA,FREQ,COMMODITY,MEASURE,UNIT_MEASURE,VERSION_ID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,CONVENTION
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2034,0.0931508649707087,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2033,0.09167659889547,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2032,0.0901530547801714,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2031,0.088503118024747,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2030,0.0866926792467479,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2029,0.0846434373979873,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2028,0.0825280902825197,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2027,0.0804976572245637,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2026,0.0783382539461444,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2224,FO_PC,KG_PS,AO_2026_2035,2025,0.0762288387429229,A,0,2,_Z
OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2026_2035(1.1),VNM,A,CPC_2225,FO_PC,KG_PS,AO_2026_2035,2034,0.137727839875383,A,0,2,_Z
